user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label
537845432,0,9,1,1083.82,3,0.0,Total Churn
537846624,0,17,1,225.54,1,0.0,Total Churn
537848030,0,23,1,87.26,1,0.0,Total Churn
537848788,0,12,1,746.22,3,0.0,Total Churn
537853249,0,21,1,800.92,3,0.0,Total Churn
537860611,0,7,1,694.71,0,0.0,Total Churn
537863388,4,15,4,152.91,2,0.0,Total Churn
537866564,0,15,1,344.54,1,0.0,Total Churn
537871434,0,20,1,635.54,1,0.0,Total Churn
537872017,0,23,1,380.05,1,0.0,Total Churn
537873067,0,8,1,51.22,0,0.0,Total Churn
537874761,0,23,1,170.92,1,0.0,Total Churn
537875820,0,10,1,160.36,0,0.0,Total Churn
537881633,0,10,1,144.12,0,0.0,Total Churn
537886091,0,25,1,172.44,1,0.0,Total Churn
537890504,0,15,1,172.17,1,0.0,Total Churn
537891768,0,9,1,560.27,0,0.0,Total Churn
537892843,0,19,1,289.56,1,0.0,Total Churn
537896692,0,10,1,952.03,3,0.0,Total Churn
537898235,0,11,1,321.37,0,0.0,Total Churn
537907864,0,23,1,370.2,1,0.0,Total Churn
537909317,0,19,1,200.13,1,0.0,Total Churn
537912163,0,14,1,38.35,0,0.0,Total Churn
537913461,0,5,1,847.87,3,0.0,Total Churn
537914088,0,24,1,583.63,1,0.0,Total Churn
537914287,0,14,1,70.79,0,0.0,Total Churn
537914467,0,27,1,581.22,1,0.0,Total Churn
537916487,0,8,1,732.09,0,0.0,Total Churn
537916927,0,4,1,450.17,0,0.0,Total Churn
537920785,0,2,1,146.98,0,0.0,Total Churn
537926458,0,8,2,38.05,2,0.0,Total Churn
537929507,0,3,1,41.67,0,0.0,Total Churn
537941454,0,9,1,154.59,0,1.0,Non-Churn
537944505,0,15,1,107.59,1,0.0,Total Churn
537954690,0,9,1,581.92,0,0.0,Total Churn
537958119,0,14,1,177.3,0,0.0,Total Churn
537968898,0,21,1,160.36,1,0.0,Total Churn
537970463,0,7,1,131.51,0,0.0,Total Churn
537995769,0,10,1,1007.97,3,0.0,Total Churn
538006828,0,20,1,745.91,3,0.0,Total Churn
538009566,0,10,1,131.28,0,0.0,Total Churn
538011243,0,18,1,308.63,1,0.0,Total Churn
538018965,0,10,1,189.97,0,0.0,Total Churn
538022180,0,20,1,230.87,1,0.0,Total Churn
538024764,0,19,1,100.39,1,0.0,Total Churn
538030265,0,15,1,33.44,1,0.0,Total Churn
538034366,0,15,1,24.41,1,0.0,Total Churn
538037509,0,20,1,110.17,1,0.0,Total Churn
538040984,0,12,1,166.26,0,1.0,Non-Churn
538042577,0,27,1,200.75,1,0.0,Total Churn
538047526,0,20,1,40.93,1,0.0,Total Churn
538060239,0,11,1,190.22,0,0.0,Total Churn
538062836,0,6,1,153.41,0,0.0,Total Churn
538063115,0,7,1,76.96,0,0.0,Total Churn
538067812,0,11,1,669.0,0,0.0,Total Churn
538068902,0,10,1,25.23,0,0.0,Total Churn
538069094,0,28,2,1310.42,2,0.0,Total Churn
538072825,0,16,1,285.4,1,0.0,Total Churn
538077860,0,25,1,43.76,1,0.0,Total Churn
538077949,0,28,1,972.74,3,0.0,Total Churn
538078328,0,19,1,150.17,1,0.0,Total Churn
538079037,0,6,1,360.11,0,0.0,Total Churn
538081560,0,16,1,1003.85,3,0.0,Total Churn
538081812,0,20,1,38.13,1,0.0,Total Churn
538083186,0,6,1,12.84,0,0.0,Total Churn
538083903,0,15,1,172.17,1,0.0,Total Churn
538087534,0,28,1,360.11,1,0.0,Total Churn
538088432,0,1,1,386.08,0,0.0,Total Churn
538091791,0,3,1,97.81,0,0.0,Total Churn
538093885,0,16,1,794.59,3,0.0,Total Churn
538096004,0,8,1,529.74,0,0.0,Total Churn
538096106,0,9,1,170.85,0,0.0,Total Churn
538097102,0,13,1,744.91,3,0.0,Total Churn
538100673,0,24,1,1055.34,3,0.0,Total Churn
538101674,0,22,1,192.23,1,0.0,Total Churn
538101785,0,26,1,1170.67,3,0.0,Total Churn
538106427,0,23,1,121.57,1,0.0,Total Churn
538107142,0,15,1,1425.78,3,0.0,Total Churn
538107164,0,27,1,746.48,1,0.0,Total Churn
538107883,0,26,1,511.72,1,0.0,Total Churn
538108419,0,19,1,172.0,1,0.0,Total Churn
538119750,0,22,1,354.64,1,0.0,Total Churn
538123850,0,9,1,761.66,3,0.0,Total Churn
538140690,0,13,1,225.95,0,0.0,Total Churn
538144234,0,20,1,57.33,1,0.0,Total Churn
538144426,0,22,1,86.23,1,0.0,Total Churn
538146766,0,25,1,1122.77,3,0.0,Total Churn
538147641,0,18,1,250.82,1,0.0,Total Churn
538149281,0,15,1,591.98,1,0.0,Total Churn
538160235,0,16,1,643.0,3,0.0,Total Churn
538161526,0,24,1,289.48,1,0.0,Total Churn
538163815,0,15,1,31.92,1,0.0,Total Churn
538175755,0,16,1,64.35,1,0.0,Total Churn
538176334,0,6,1,531.67,0,0.0,Total Churn
538181836,0,22,1,97.81,1,0.0,Total Churn
538182960,0,25,1,46.08,1,0.0,Total Churn
538185256,0,18,1,111.03,1,0.0,Total Churn
538187948,0,25,1,69.82,1,0.0,Total Churn
538188762,0,8,1,1029.34,3,0.0,Total Churn
538189800,0,8,1,79.54,0,0.0,Total Churn
538192722,0,3,1,759.35,0,0.0,Total Churn
538197831,0,5,1,1704.7,3,0.0,Total Churn
538199298,0,28,1,1029.37,3,0.0,Total Churn
538199564,0,17,1,335.92,1,0.0,Total Churn
538203949,1,20,3,892.3499999999999,2,0.0,Total Churn
538210497,0,7,1,170.79,0,0.0,Total Churn
538216048,0,25,1,1086.23,3,0.0,Total Churn
538223145,0,18,1,113.27,1,0.0,Total Churn
538230973,0,20,1,423.18,1,0.0,Total Churn
538232827,0,5,1,367.58,0,0.0,Total Churn
538232969,0,15,1,148.21,1,0.0,Total Churn
538237483,0,10,1,82.34,0,0.0,Total Churn
538240231,0,6,1,495.11,0,0.0,Total Churn
538243708,0,25,1,289.53,1,0.0,Total Churn
538246067,0,18,1,92.15,1,0.0,Total Churn
538249697,0,2,1,20.34,0,0.0,Total Churn
538254047,0,30,1,22.11,1,0.0,Total Churn
538263726,0,21,1,764.24,3,0.0,Total Churn
538263775,0,20,1,28.06,1,0.0,Total Churn
538282100,0,26,1,553.42,1,0.0,Total Churn
538288326,0,7,1,732.09,0,0.0,Total Churn
538293225,0,24,1,74.62,1,0.0,Total Churn
538298028,0,20,1,179.9,1,0.0,Total Churn
538304155,0,26,1,931.81,3,0.0,Total Churn
538322059,0,24,1,272.21,1,0.0,Total Churn
538322347,0,10,1,308.86,0,0.0,Total Churn
538325330,0,5,1,50.94,0,0.0,Total Churn
538325334,0,15,1,115.81,1,0.0,Total Churn
538326721,0,27,1,148.88,1,0.0,Total Churn
538328065,0,6,1,299.89,0,0.0,Total Churn
538333350,0,20,1,150.17,1,0.0,Total Churn
538334672,0,11,1,424.7,0,0.0,Total Churn
538336165,0,21,1,130.49,1,0.0,Total Churn
538338220,0,28,1,164.71,1,0.0,Total Churn
538338352,0,21,1,21.96,1,0.0,Total Churn
538339622,0,10,1,189.97,0,0.0,Total Churn
538340341,0,25,1,95.74,1,0.0,Total Churn
538342221,0,14,1,545.68,0,0.0,Total Churn
538350312,0,30,1,248.89,1,0.0,Total Churn
538350633,0,3,1,311.46,0,0.0,Total Churn
538353994,0,4,1,54.88,0,0.0,Total Churn
538354466,0,12,1,565.73,0,0.0,Total Churn
538356226,0,20,1,130.48,1,0.0,Total Churn
538360568,0,4,1,152.18,0,0.0,Total Churn
538360824,0,6,1,952.05,3,0.0,Total Churn
538361374,0,12,1,257.38,0,0.0,Total Churn
538361936,0,24,1,736.05,1,0.0,Total Churn
538362704,0,18,1,2109.68,3,0.0,Total Churn
538362814,0,21,1,771.94,3,0.0,Total Churn
538365719,0,26,1,474.0,1,0.0,Total Churn
538368321,0,10,1,224.56,0,0.0,Total Churn
538368950,0,1,1,360.34,0,0.0,Total Churn
538373283,0,15,1,87.74,1,0.0,Total Churn
538373777,0,27,1,931.3,3,0.0,Total Churn
538374294,0,22,1,194.22,1,0.0,Total Churn
538376126,0,26,1,625.47,1,0.0,Total Churn
538379196,0,7,1,8.21,0,0.0,Total Churn
538383411,0,16,1,190.46,1,0.0,Total Churn
538388246,0,9,1,157.53,0,0.0,Total Churn
538389262,0,19,2,981.66,2,0.0,Total Churn
538392365,0,30,1,746.48,1,0.0,Total Churn
538392837,0,14,1,463.07,0,0.0,Total Churn
538394147,0,25,1,1016.54,3,0.0,Total Churn
538406288,0,6,1,334.37,0,0.0,Total Churn
538406881,0,19,1,111.97,1,0.0,Total Churn
538406906,0,30,1,133.81,1,0.0,Total Churn
538409917,0,13,1,25.71,0,0.0,Total Churn
538415232,0,4,1,244.12,0,0.0,Total Churn
538416804,0,22,1,250.93,1,0.0,Total Churn
538420911,0,8,1,360.11,0,0.0,Total Churn
538421093,0,13,1,123.23,0,0.0,Total Churn
538426450,24,3,2,1284.36,2,0.0,Total Churn
538433524,0,25,1,23.1,1,0.0,Total Churn
538434547,0,16,1,39.9,1,0.0,Total Churn
538436252,0,13,1,108.09,0,0.0,Total Churn
538437793,0,20,1,121.24,1,0.0,Total Churn
538438127,0,29,1,463.05,1,0.0,Total Churn
538444805,0,26,1,38.59,1,0.0,Total Churn
538444975,0,4,1,316.87,0,0.0,Total Churn
538447909,0,13,1,257.12,0,0.0,Total Churn
538448528,0,21,1,553.42,1,0.0,Total Churn
538449231,0,6,1,947.0,3,0.0,Total Churn
538452821,0,30,1,2531.35,3,0.0,Total Churn
538460707,0,13,1,411.83,0,0.0,Total Churn
538461755,0,29,1,771.94,1,0.0,Total Churn
538468626,0,14,1,952.14,3,0.0,Total Churn
538469161,10,18,3,2127.88,2,0.0,Total Churn
538473314,12,13,2,496.12,2,4.0,Non-Churn
538475633,0,7,1,222.08,0,0.0,Total Churn
538475815,0,12,1,30.89,0,0.0,Total Churn
538476806,0,28,1,171.56,1,0.0,Total Churn
538479633,0,29,1,64.23,1,0.0,Total Churn
538500325,0,10,1,48.98,0,0.0,Total Churn
538502692,0,26,1,952.12,3,0.0,Total Churn
538509267,0,10,1,731.7,3,0.0,Total Churn
538510941,0,20,1,321.73,1,0.0,Total Churn
538511224,0,27,1,71.3,1,0.0,Total Churn
538519820,0,12,1,2.6,0,0.0,Total Churn
538520029,0,1,1,234.76,0,0.0,Total Churn
538522857,0,22,2,341.84,2,0.0,Total Churn
538527827,0,30,1,1415.48,3,0.0,Total Churn
538537552,0,24,1,706.55,1,0.0,Total Churn
538542660,0,25,1,462.35,1,0.0,Total Churn
538544030,1,26,2,263.94,2,0.0,Total Churn
538547695,0,13,1,193.03,0,0.0,Total Churn
538550976,0,6,1,174.18,0,0.0,Total Churn
538561872,0,19,1,460.51,1,0.0,Total Churn
538574393,0,24,1,692.4,1,0.0,Total Churn
538576972,0,19,1,250.86,1,0.0,Total Churn
538580063,0,12,1,167.29,0,0.0,Total Churn
538580639,0,18,1,76.94,1,0.0,Total Churn
538585874,0,25,1,32.92,1,0.0,Total Churn
538586897,0,30,1,71.56,1,0.0,Total Churn
538625119,0,17,1,37.32,1,0.0,Total Churn
538626275,0,14,1,100.39,0,0.0,Total Churn
538635314,0,4,1,1243.79,3,0.0,Total Churn
538642496,0,23,1,360.34,1,0.0,Total Churn
538642775,0,20,1,248.63,1,0.0,Total Churn
538646345,0,14,1,250.64,0,0.0,Total Churn
538650012,0,18,1,288.01,1,0.0,Total Churn
538653075,0,1,1,1349.46,3,0.0,Total Churn
538653254,0,2,1,170.35,0,0.0,Total Churn
538656225,0,16,1,154.42,1,0.0,Total Churn
538660838,0,16,1,56.37,1,0.0,Total Churn
538664783,0,9,1,593.32,0,0.0,Total Churn
538665141,0,22,1,6.67,1,0.0,Total Churn
538671485,0,16,1,151.84,1,0.0,Total Churn
538673591,0,22,1,41.44,1,0.0,Total Churn
538676080,0,1,1,272.83,0,0.0,Total Churn
538677149,0,19,1,244.54,1,0.0,Total Churn
538681269,0,7,1,874.67,3,0.0,Total Churn
538707971,0,15,1,179.43,1,0.0,Total Churn
538709091,0,1,1,179.93,0,0.0,Total Churn
538715481,0,13,1,493.93,0,0.0,Total Churn
538716104,0,17,1,150.17,1,0.0,Total Churn
538717003,0,7,1,458.42,0,0.0,Total Churn
538718605,0,13,1,462.79,0,0.0,Total Churn
538719580,0,5,1,261.65,0,0.0,Total Churn
538720439,0,1,1,257.36,0,0.0,Total Churn
538723810,0,4,1,141.28,0,0.0,Total Churn
538724112,0,10,2,158.28,2,1.0,Non-Churn
538731294,0,21,1,134.37,1,0.0,Total Churn
538734754,0,19,1,133.07,1,0.0,Total Churn
538736996,0,12,1,771.96,3,0.0,Total Churn
538737406,0,25,1,1005.32,3,0.0,Total Churn
538744373,0,1,1,566.04,0,0.0,Total Churn
538744890,0,29,1,26.51,1,0.0,Total Churn
538747959,0,2,1,69.47,0,0.0,Total Churn
538758320,0,20,1,591.75,1,0.0,Total Churn
538761085,0,22,1,1517.33,3,0.0,Total Churn
538761338,0,26,1,154.42,1,0.0,Total Churn
538770895,0,8,1,167.29,0,0.0,Total Churn
538778112,0,11,1,1299.64,3,0.0,Total Churn
538779594,0,3,1,1359.24,3,0.0,Total Churn
538780054,0,26,1,180.96,1,0.0,Total Churn
538782263,0,17,1,256.89,1,0.0,Total Churn
538785972,0,8,1,385.83,0,0.0,Total Churn
538793209,0,4,1,1935.44,3,0.0,Total Churn
538794624,0,1,1,747.74,0,0.0,Total Churn
538803063,0,17,1,223.92,1,0.0,Total Churn
538805877,0,25,1,501.92,1,0.0,Total Churn
538806078,0,24,1,40.52,1,0.0,Total Churn
538806752,0,25,1,473.27,1,0.0,Total Churn
538807088,21,5,2,448.09,2,0.0,Total Churn
538809555,0,0,1,586.16,0,0.0,Total Churn
538812275,0,12,1,559.96,0,0.0,Total Churn
538816470,0,16,1,123.3,1,0.0,Total Churn
538816887,0,25,1,150.43,1,0.0,Total Churn
538821807,0,15,1,45.05,1,0.0,Total Churn
538823516,0,12,1,577.79,0,0.0,Total Churn
538825823,0,22,1,211.05,1,0.0,Total Churn
538828758,0,3,1,89.06,0,0.0,Total Churn
538829714,0,8,1,222.14,0,0.0,Total Churn
538831225,0,14,1,308.86,0,0.0,Total Churn
538831900,0,5,1,175.55,0,0.0,Total Churn
538833269,0,10,1,247.52,0,0.0,Total Churn
538838532,0,15,1,358.57,1,0.0,Total Churn
538849963,0,21,1,177.35,1,0.0,Total Churn
538850141,0,5,1,177.87,0,0.0,Total Churn
538850769,0,16,1,349.67,1,0.0,Total Churn
538851789,0,30,1,1027.05,3,0.0,Total Churn
538877505,0,26,1,130.48,1,0.0,Total Churn
538878246,0,12,1,225.94,0,0.0,Total Churn
538878398,0,17,1,56.6,1,0.0,Total Churn
538881249,0,26,1,77.22,1,0.0,Total Churn
538889003,0,20,1,771.93,3,0.0,Total Churn
538890268,0,10,2,124.06,2,0.0,Total Churn
538903388,0,21,1,10.81,1,0.0,Total Churn
538916997,0,2,1,115.58,0,0.0,Total Churn
538917000,0,10,1,75.42,0,0.0,Total Churn
538930208,0,19,1,53.54,1,0.0,Total Churn
538932531,0,11,1,77.17,0,0.0,Total Churn
538934351,0,28,1,112.98,1,0.0,Total Churn
538934750,0,29,1,59.18,1,0.0,Total Churn
538936265,0,12,1,113.0,0,0.0,Total Churn
538936835,0,10,1,130.74,0,0.0,Total Churn
538942296,0,10,1,977.89,3,0.0,Total Churn
538951448,0,23,1,190.46,1,0.0,Total Churn
538957374,0,5,1,5.38,0,0.0,Total Churn
538960949,0,11,1,40.98,0,0.0,Total Churn
538961402,0,1,1,1350.58,3,0.0,Total Churn
538962158,0,5,1,128.68,0,0.0,Total Churn
538970104,0,19,1,594.53,1,0.0,Total Churn
538986356,0,2,1,947.26,3,0.0,Total Churn
538988875,0,9,1,246.78,0,0.0,Total Churn
538989210,0,7,1,13.73,0,0.0,Total Churn
538991387,0,25,1,454.03,1,0.0,Total Churn
538992865,0,29,1,460.65,1,0.0,Total Churn
539000819,0,2,1,235.32,0,0.0,Total Churn
539003793,0,26,1,96.27,1,0.0,Total Churn
539007303,0,18,1,411.56,1,0.0,Total Churn
539012717,0,28,1,130.25,1,0.0,Total Churn
539013523,0,26,1,154.44,1,0.0,Total Churn
539014915,0,0,1,135.01,0,0.0,Total Churn
539019693,0,18,1,903.47,3,0.0,Total Churn
539024011,0,29,1,52.87,1,0.0,Total Churn
539024731,0,14,1,1201.83,3,0.0,Total Churn
539030474,0,6,1,229.04,0,0.0,Total Churn
539031387,0,13,1,469.49,0,0.0,Total Churn
539035645,0,9,1,76.94,0,0.0,Total Churn
539041065,0,18,1,169.48,1,0.0,Total Churn
539041749,0,14,1,32.43,0,0.0,Total Churn
539044484,0,10,1,283.12,0,0.0,Total Churn
539049282,0,23,1,267.7,1,1.0,Non-Churn
539054159,0,23,1,475.95,1,0.0,Total Churn
539065173,0,22,1,166.8,1,0.0,Total Churn
539065946,0,6,1,131.51,0,0.0,Total Churn
539079299,0,5,1,91.71,0,0.0,Total Churn
539087062,0,3,1,55.34,0,0.0,Total Churn
539091323,0,29,1,102.94,1,0.0,Total Churn
539095487,0,23,1,77.22,1,0.0,Total Churn
539097836,0,4,1,37.84,0,0.0,Total Churn
539098816,0,4,1,66.9,0,0.0,Total Churn
539099466,0,3,1,968.92,3,0.0,Total Churn
539100285,0,16,1,586.16,1,0.0,Total Churn
539103283,0,22,1,120.96,1,0.0,Total Churn
539104672,0,5,1,421.81,0,0.0,Total Churn
539106026,0,17,1,98.51,1,0.0,Total Churn
539107200,0,23,1,628.13,1,0.0,Total Churn
539109336,0,25,1,931.81,3,0.0,Total Churn
539110117,0,15,1,1003.85,3,0.0,Total Churn
539112000,0,30,1,43.76,1,0.0,Total Churn
539119044,0,2,1,69.47,0,0.0,Total Churn
539119170,0,1,1,459.21,0,0.0,Total Churn
539119755,0,11,1,131.53,0,0.0,Total Churn
539122983,0,20,1,141.52,1,0.0,Total Churn
539125193,0,11,1,87.86,0,0.0,Total Churn
539132374,0,28,1,127.4,1,0.0,Total Churn
539135132,0,8,1,141.55,0,0.0,Total Churn
539136857,0,30,1,388.43,1,0.0,Total Churn
539140395,0,27,1,108.88,1,0.0,Total Churn
539143048,0,16,1,26.26,1,0.0,Total Churn
539145971,0,11,1,2059.23,3,0.0,Total Churn
539147988,0,2,1,457.75,0,0.0,Total Churn
539151880,0,5,1,579.14,0,0.0,Total Churn
539159628,0,12,1,500.66,0,0.0,Total Churn
539160030,0,28,1,33.21,1,0.0,Total Churn
539179069,0,9,1,270.52,0,0.0,Total Churn
539193269,0,12,1,7.44,0,0.0,Total Churn
539220644,0,3,2,223.98,2,0.0,Total Churn
539222076,0,2,1,102.94,0,0.0,Total Churn
539228714,0,6,1,571.19,0,0.0,Total Churn
539228823,0,2,1,165.0,0,0.0,Total Churn
539234373,0,1,1,1292.03,3,0.0,Total Churn
539234846,0,13,1,386.08,0,0.0,Total Churn
539235270,0,18,1,48.65,1,0.0,Total Churn
539237109,0,1,1,90.07,0,1.0,Non-Churn
539252516,0,26,1,127.34,1,0.0,Total Churn
539257051,0,27,1,1253.46,3,0.0,Total Churn
539264049,0,1,1,22.84,0,0.0,Total Churn
539272032,0,7,1,1106.82,3,0.0,Total Churn
539276432,0,15,1,190.44,1,0.0,Total Churn
539283522,0,9,1,102.7,0,0.0,Total Churn
539284027,0,14,1,334.37,0,0.0,Total Churn
539287566,0,23,1,76.94,1,0.0,Total Churn
539289022,0,13,1,514.79,0,0.0,Total Churn
539292979,0,4,1,191.77,0,0.0,Total Churn
539295094,0,11,2,584.45,2,0.0,Total Churn
539296342,0,3,1,191.51,0,0.0,Total Churn
539296659,0,22,1,103.08,1,0.0,Total Churn
539300828,0,20,1,797.7,3,0.0,Total Churn
539305724,0,6,1,16.47,0,0.0,Total Churn
539309240,0,30,1,253.16,1,0.0,Total Churn
539309527,0,25,1,511.71,1,0.0,Total Churn
539316490,0,17,1,145.13,1,0.0,Total Churn
539323120,0,29,1,1284.46,3,0.0,Total Churn
539325269,0,1,1,105.54,0,0.0,Total Churn
539328975,0,24,1,257.15,1,0.0,Total Churn
539333274,0,12,1,271.46,0,0.0,Total Churn
539333412,0,3,1,51.46,0,0.0,Total Churn
539337531,0,8,1,33.44,0,0.0,Total Churn
539337709,0,13,1,79.77,0,0.0,Total Churn
539338727,0,8,1,358.44,0,0.0,Total Churn
539340942,0,11,1,131.53,0,1.0,Non-Churn
539343945,0,20,1,496.47,1,0.0,Total Churn
539344132,0,0,1,136.37,0,0.0,Total Churn
539346003,0,13,1,277.98,0,0.0,Total Churn
539350277,0,28,1,142.86,1,0.0,Total Churn
539355520,0,16,1,190.46,1,0.0,Total Churn
539355806,0,12,1,224.7,0,0.0,Total Churn
539357486,0,18,1,94.98,1,0.0,Total Churn
539368740,0,10,1,40.89,0,0.0,Total Churn
539379186,0,5,1,231.36,0,0.0,Total Churn
539380079,0,3,1,213.38,0,0.0,Total Churn
539381239,0,3,1,586.16,0,0.0,Total Churn
539382405,0,9,1,356.19,0,0.0,Total Churn
539383469,0,25,1,272.34,1,0.0,Total Churn
539389353,0,19,1,130.48,1,0.0,Total Churn
539391104,0,17,1,1003.85,3,0.0,Total Churn
539391602,0,13,1,279.55,0,0.0,Total Churn
539395673,0,23,1,318.93,1,0.0,Total Churn
539396025,0,6,1,504.26,0,0.0,Total Churn
539401716,0,11,1,533.69,0,0.0,Total Churn
539412141,0,22,1,1646.99,3,0.0,Total Churn
539412847,0,28,1,252.0,1,0.0,Total Churn
539413246,0,15,1,823.44,3,0.0,Total Churn
539416091,0,15,1,180.18,1,0.0,Total Churn
539416128,0,12,1,89.36,0,0.0,Total Churn
539419244,0,14,1,43.76,0,0.0,Total Churn
539419703,0,18,1,308.86,1,0.0,Total Churn
539424566,10,20,2,658.6800000000001,2,0.0,Total Churn
539425644,0,1,1,167.29,0,0.0,Total Churn
539427404,0,24,1,146.34,1,0.0,Total Churn
539429414,6,8,2,1011.35,2,1.0,Non-Churn
539433251,0,11,1,247.8,0,0.0,Total Churn
539433295,0,23,1,734.7,1,1.0,Non-Churn
539440089,0,1,1,22.82,0,0.0,Total Churn
539440248,0,4,1,33.46,0,0.0,Total Churn
539440334,0,11,1,131.53,0,0.0,Total Churn
539442112,0,24,1,24.96,1,0.0,Total Churn
539446324,0,27,1,61.52,1,0.0,Total Churn
539448345,0,16,1,1261.29,3,0.0,Total Churn
539455573,0,18,1,62.81,1,0.0,Total Churn
539456102,0,16,1,264.99,1,0.0,Total Churn
539456127,0,9,1,617.75,0,0.0,Total Churn
539456226,0,20,1,145.42,1,0.0,Total Churn
539466558,0,19,1,229.05,1,0.0,Total Churn
539473482,0,12,1,514.63,0,0.0,Total Churn
539479277,0,16,1,548.02,1,0.0,Total Churn
539483266,0,17,1,64.09,1,0.0,Total Churn
539483993,0,8,1,171.94,0,0.0,Total Churn
539492146,0,26,1,15.32,1,0.0,Total Churn
539492255,0,11,1,571.19,0,0.0,Total Churn
539505202,0,15,1,28.29,1,0.0,Total Churn
539512784,0,14,1,424.7,0,1.0,Non-Churn
539515535,0,5,1,165.45,0,0.0,Total Churn
539515624,0,5,1,256.97,0,0.0,Total Churn
539518970,0,15,1,294.46,1,0.0,Total Churn
539520861,0,19,1,192.8,1,0.0,Total Churn
539543146,0,6,1,277.97,0,0.0,Total Churn
539544840,0,20,1,169.48,1,0.0,Total Churn
539548035,0,9,1,121.24,0,0.0,Total Churn
539550988,0,1,1,104.25,0,0.0,Total Churn
539551572,0,2,1,172.22,0,0.0,Total Churn
539558864,0,9,1,385.83,0,0.0,Total Churn
539562295,0,23,1,241.94,1,0.0,Total Churn
539563396,0,16,1,236.56,1,0.0,Total Churn
539564222,0,6,1,458.29,0,0.0,Total Churn
539565260,0,13,1,460.05,0,0.0,Total Churn
539565953,0,18,1,514.63,1,0.0,Total Churn
539575906,0,4,1,214.93,0,0.0,Total Churn
539576511,0,8,1,224.07,0,0.0,Total Churn
539580319,0,9,1,559.96,0,0.0,Total Churn
539580457,0,28,1,141.86,1,0.0,Total Churn
539582296,0,29,1,731.04,1,0.0,Total Churn
539585530,0,0,1,267.7,0,1.0,Non-Churn
539585537,0,22,1,295.99,1,0.0,Total Churn
539590102,0,12,1,73.88,0,0.0,Total Churn
539592958,0,22,1,181.47,1,0.0,Total Churn
539594506,0,14,1,36.01,0,0.0,Total Churn
539597160,0,0,1,64.33,0,0.0,Total Churn
539602018,0,28,1,185.07,1,0.0,Total Churn
539606307,0,24,1,60.49,1,0.0,Total Churn
539612174,0,10,1,231.67,0,0.0,Total Churn
539622007,0,9,1,1544.42,3,0.0,Total Churn
539624579,0,22,1,154.42,1,0.0,Total Churn
539625951,0,7,1,188.37,0,0.0,Total Churn
539626948,0,21,1,118.41,1,0.0,Total Churn
539632041,0,14,1,444.8,0,0.0,Total Churn
539635459,0,10,1,282.89,0,0.0,Total Churn
539642835,0,28,1,105.28,1,0.0,Total Churn
539643371,0,4,1,257.41,0,0.0,Total Churn
539650414,0,19,1,271.77,1,0.0,Total Churn
539654372,0,20,1,231.08,1,0.0,Total Churn
539654632,0,20,1,230.22,1,0.0,Total Churn
539657001,0,26,1,127.42,1,0.0,Total Churn
539658121,0,9,1,1136.76,3,0.0,Total Churn
539658206,0,6,1,88.29,0,0.0,Total Churn
539658591,0,7,1,389.92,0,0.0,Total Churn
539661286,0,1,1,43.22,0,0.0,Total Churn
539662916,0,15,1,131.64,1,0.0,Total Churn
539664928,0,15,1,10.25,1,0.0,Total Churn
539668356,0,1,1,121.24,0,0.0,Total Churn
539669092,0,15,1,179.93,1,0.0,Total Churn
539676320,0,0,1,52.77,0,0.0,Total Churn
539683117,0,22,1,170.92,1,0.0,Total Churn
539689777,0,19,1,378.66,1,0.0,Total Churn
539690515,0,29,1,122.64,1,0.0,Total Churn
539691381,0,0,1,55.34,0,0.0,Total Churn
539695302,0,1,1,952.15,3,0.0,Total Churn
539698219,0,15,1,41.16,1,0.0,Total Churn
539700315,0,23,1,380.19,1,0.0,Total Churn
539700367,0,12,2,449.31,2,0.0,Total Churn
539702367,0,13,1,203.49,0,0.0,Total Churn
539707592,0,27,1,274.09,1,0.0,Total Churn
539711552,0,18,1,377.62,1,0.0,Total Churn
539712416,0,7,1,493.92,0,0.0,Total Churn
539718645,0,11,1,249.0,0,0.0,Total Churn
539720284,0,6,1,296.42,0,0.0,Total Churn
539727357,0,2,1,144.12,0,0.0,Total Churn
539727453,0,27,1,348.12,1,0.0,Total Churn
539732440,0,4,1,774.54,0,0.0,Total Churn
539733745,0,0,1,159.59,0,0.0,Total Churn
539734413,0,28,1,58.38,1,0.0,Total Churn
539735218,0,30,1,385.1,1,0.0,Total Churn
539737587,0,13,1,225.99,0,0.0,Total Churn
539742902,0,7,1,288.04,0,0.0,Total Churn
539750493,0,8,1,308.86,0,0.0,Total Churn
539751785,0,24,1,28.57,1,0.0,Total Churn
539751995,0,28,1,251.69,1,0.0,Total Churn
539757999,0,4,1,223.73,0,0.0,Total Churn
539758332,0,1,1,630.62,0,0.0,Total Churn
539758626,9,18,2,1310.16,2,0.0,Total Churn
539760152,0,20,1,100.39,1,0.0,Total Churn
539760706,0,25,1,216.2,1,0.0,Total Churn
539767089,0,2,1,113.0,0,0.0,Total Churn
539769705,0,16,1,195.37,1,0.0,Total Churn
539771573,0,23,2,1464.39,2,0.0,Total Churn
539771854,0,28,1,592.01,1,0.0,Total Churn
539779798,0,8,1,319.34,0,0.0,Total Churn
539781943,0,13,1,70.79,0,0.0,Total Churn
539793271,0,3,1,514.78,0,0.0,Total Churn
539797288,0,19,1,393.81,1,0.0,Total Churn
539797758,0,26,1,643.49,1,0.0,Total Churn
